u_number,sex,race,age,high_school,full_part,city,stat_code,zip,pell_grant,camp_code,major,hours_attempted,hours_earned,mc_gpa,pass_engl,pass_math,term_year,summer1,fall,MCPS,HS_classify,hours_earned_rate,unearned_hours
20202471,M,Multi-Race,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20903,N,T,Architectural Technology,11,3,2,Y,N,2021,N,Y,TRUE,MCPS,0.2727272727272727,8
20202472,F,Hispanic,18 - 20,Watkins Mill High School,FT,Montgomery Village,MD,20886,N,G,Education,18,3,0,N,N,2021,N,Y,TRUE,MCPS,0.16666666666666666,15
20202473,M,Hispanic,18 - 20,Clarksburg High School,FT,Germantown,MD,20876,N,G,Business,13,3,1.5,Y,N,2021,N,Y,TRUE,MCPS,0.23076923076923078,10
20202474,F,Hispanic,18 - 20,Wheaton High School,FT,Silver Spring,MD,20906,N,R,Education,12,12,3.25,Y,N,2021,N,Y,TRUE,MCPS,1,0
20202475,F,Asian,18 - 20,Quince Orchard Sr High School,FT,Gaithersburg,MD,20878,N,T,Health Sciences,14,12,4,Y,Y,2021,N,Y,TRUE,MCPS,0.8571428571428571,2
20202476,F,Hispanic,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20906,N,R,Education,14,3,2,N,N,2021,N,Y,TRUE,MCPS,0.21428571428571427,11
20202478,F,Black / African Am.,18 - 20,James Hubert Blake High School,PT,Silver Spring,MD,20905,N,R,General Studies,11,9,2.33,Y,N,2021,N,Y,TRUE,MCPS,0.8181818181818182,2
20202480,F,Hispanic,18 - 20,Northwood High School,FT,Silver Spring,MD,20902,N,R,General Studies,12,3,2,N,N,2021,N,Y,TRUE,MCPS,0.25,9
20202481,M,Black / African Am.,18 - 20,Rockville High School,FT,Rockville,MD,20853,N,R,Business,14,12,3,N,N,2021,N,Y,TRUE,MCPS,0.8571428571428571,2
20202483,M,Asian,18 - 20,Northwest HS - Germantown,PT,Boyds,MD,20841,N,G,Computer Science,9,6,2,N,N,2021,N,Y,TRUE,MCPS,0.6666666666666666,3
20202484,F,Black / African Am.,18 - 20,Paint Branch High School,FT,Burtonsville,MD,20866,N,T,Health Sciences,15,13,3.15,Y,Y,2021,N,Y,TRUE,MCPS,0.8666666666666667,2
20202485,F,Foreign,18 - 20,Watkins Mill High School,FT,Gaithersburg,MD,20877,N,G,Interior Design,19,6,0,N,N,2021,N,Y,TRUE,MCPS,0.3157894736842105,13
20202489,F,Black / African Am.,18 - 20,Montgomery Blair High School,FT,Takoma Park,MD,20912,N,T,Computer Science,17,8,2.09,N,N,2021,N,Y,TRUE,MCPS,0.47058823529411764,9
20202490,M,Hispanic,18 - 20,Walter Johnson High School,FT,Rockville,MD,20852,N,R,Computer Science,13,12,2.5,Y,N,2021,N,Y,TRUE,MCPS,0.9230769230769231,1
20202491,M,Black / African Am.,< 18,John F. Kennedy High School,FT,Silver Spring,MD,20906,N,G,Criminal Justice,15,15,3.4,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202493,M,Foreign,18 - 20,Montgomery Blair High School,PT,Silver Spring,MD,20902,N,T,General Studies,9,3,0.5,N,N,2021,N,Y,TRUE,MCPS,0.3333333333333333,6
20202494,M,Hispanic,< 18,Montgomery Blair High School,FT,Takoma Park,MD,20912,N,T,Criminal Justice,11,9,3.33,Y,N,2021,N,Y,TRUE,MCPS,0.8181818181818182,2
20202496,M,Multi-Race,18 - 20,Thomas Sprigg Wootton High Sch,FT,Rockville,MD,20850,N,R,General Studies,16,11,3.73,N,Y,2021,N,Y,TRUE,MCPS,0.6875,5
20202497,M,Black / African Am.,18 - 20,Gaithersburg High School,FT,Gaithersburg,MD,20886,N,G,Computer Gaming and Simulation,16,12,3.25,Y,Y,2021,N,Y,TRUE,MCPS,0.75,4
20202498,F,Hispanic,18 - 20,Damascus High School,FT,Damascus,MD,20872,N,G,Education,17,9,3.67,Y,N,2021,N,Y,TRUE,MCPS,0.5294117647058824,8
20202501,F,Hispanic,18 - 20,Seneca Valley High School,FT,Germantown,MD,20876,N,R,Science,12,12,3.75,Y,N,2021,N,Y,TRUE,MCPS,1,0
20202502,M,Asian,18 - 20,Seneca Valley High School,FT,Germantown,MD,20876,N,G,Engineering Science,14,14,3.71,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202503,F,Hispanic,18 - 20,Rockville High School,FT,Silver Spring,MD,20906,N,R,Criminal Justice,12,12,3.25,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202504,M,Asian,18 - 20,Northwest HS - Germantown,FT,Boyds,MD,20841,N,R,Engineering Science,12,3,0.3,N,N,2021,N,Y,TRUE,MCPS,0.25,9
20202505,F,Hispanic,18 - 20,Richard Montgomery High School,PT,Rockville,MD,20853,N,R,General Studies,15,15,3.4,Y,N,2021,N,Y,TRUE,MCPS,1,0
20202507,F,Black / African Am.,18 - 20,Montgomery Blair High School,FT,Takoma Park,MD,20912,N,NA,General Studies,15,13,4,Y,Y,2021,N,Y,TRUE,MCPS,0.8666666666666667,2
20202508,F,Hispanic,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20906,N,T,Health Sciences,14,9,2,N,N,2021,N,Y,TRUE,MCPS,0.6428571428571429,5
20202511,M,Asian,18 - 20,Paint Branch High School,PT,Laurel,MD,20707,N,R,General Studies,8,0,0,N,N,2021,N,Y,TRUE,MCPS,0,8
20202513,F,Hispanic,18 - 20,Colonel Zadok Magruder HS,FT,Gaithersburg,MD,20879,N,R,Business,12,12,4,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202514,F,Hispanic,18 - 20,Watkins Mill High School,FT,Germantown,MD,20876,N,R,General Studies,12,6,0.75,N,N,2021,N,Y,TRUE,MCPS,0.5,6
20202516,M,Black / African Am.,18 - 20,Watkins Mill High School,PT,Gaithersburg,MD,20886,N,T,Interior Design,3,3,3,N,N,2021,N,Y,TRUE,MCPS,1,0
20202517,M,Hispanic,18 - 20,Northwood High School,FT,Silver Spring,MD,20901,N,G,Health Sciences,16,0,0,N,N,2021,N,Y,TRUE,MCPS,0,16
20202519,F,Hispanic,18 - 20,Sherwood High School,FT,Brinklow,MD,20862,N,R,Business,15,15,3.8,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202520,M,White,18 - 20,Montgomery Blair High School,PT,Takoma Park,MD,20912,N,T,Health Sciences,13,13,3.3,N,N,2021,N,Y,TRUE,MCPS,1,0
20202521,F,White,18 - 20,Walt Whitman High School,FT,Bethesda,MD,20817,N,R,Education,12,6,0,N,N,2021,N,Y,TRUE,MCPS,0.5,6
20202522,F,Hispanic,18 - 20,Northwest HS - Germantown,FT,Germantown,MD,20876,N,R,Business,12,6,1,N,Y,2021,N,Y,TRUE,MCPS,0.5,6
20202523,M,Black / African Am.,< 18,Montgomery Blair High School,FT,Silver Spring,MD,20912,N,T,Computer Gaming and Simulation,13,3,3,N,N,2021,N,Y,TRUE,MCPS,0.23076923076923078,10
20202524,M,White,18 - 20,Richard Montgomery High School,PT,Rockville,MD,20850,N,R,General Studies,10,6,4,Y,Y,2021,N,Y,TRUE,MCPS,0.6,4
20202530,F,Hispanic,18 - 20,Bethesda Chevy Chase High Schl,FT,Bethesda,MD,20814,N,T,Health Sciences,17,0,0,N,N,2021,N,Y,TRUE,MCPS,0,17
20202534,F,Black / African Am.,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20905,N,R,Science,18,14,2.29,Y,Y,2021,N,Y,TRUE,MCPS,0.7777777777777778,4
20202540,F,Hispanic,< 18,Clarksburg High School,FT,Clarksburg,MD,20871,N,T,General Studies,14,0,0,N,N,2021,N,Y,TRUE,MCPS,0,14
20202541,N,Hispanic,18 - 20,Seneca Valley High School,FT,Germantown,MD,20874,N,R,General Studies,15,13,2.38,Y,N,2021,N,Y,TRUE,MCPS,0.8666666666666667,2
20202543,M,Hispanic,18 - 20,Damascus High School,PT,Damascus,MD,20872,N,G,General Studies,11,9,2.33,Y,Y,2021,N,Y,TRUE,MCPS,0.8181818181818182,2
20202544,M,Hispanic,18 - 20,Quince Orchard Sr High School,FT,Gaithersburg,MD,20878,N,R,Engineering Science,17,4,0,N,N,2021,N,Y,TRUE,MCPS,0.23529411764705882,13
20202547,F,Asian,18 - 20,Springbrook Sr High School,PT,Silver Spring,MD,20905,N,T,Health Sciences,11,6,1.33,Y,N,2021,N,Y,TRUE,MCPS,0.5454545454545454,5
20202549,M,White,18 - 20,Damascus High School,FT,Damascus,MD,20872,N,R,Graphic Design,15,13,3.77,Y,N,2021,N,Y,TRUE,MCPS,0.8666666666666667,2
20202551,M,Asian,18 - 20,Watkins Mill High School,FT,Gaithersburg,MD,20879,N,R,General Studies,13,13,3.15,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202552,F,Hispanic,< 18,Colonel Zadok Magruder HS,PT,Gaithersburg,MD,20879,N,NA,General Studies,6,6,3.5,Y,N,2021,N,Y,TRUE,MCPS,1,0
20202553,F,Hispanic,18 - 20,John F. Kennedy High School,FT,Rockville,MD,20853,N,R,Business,15,9,3.67,Y,N,2021,N,Y,TRUE,MCPS,0.6,6
20202555,F,Black / African Am.,18 - 20,Walter Johnson High School,FT,Bethesda,MD,20814,N,R,General Studies,18,16,3.19,Y,N,2021,N,Y,TRUE,MCPS,0.8888888888888888,2
20202557,F,Foreign,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20906,N,R,General Studies,14,9,3,Y,N,2021,N,Y,TRUE,MCPS,0.6428571428571429,5
20202558,F,Hispanic,18 - 20,Paint Branch High School,FT,Silver Spring,MD,20904,N,R,General Studies,13,1,0.38,N,N,2021,N,Y,TRUE,MCPS,0.07692307692307693,12
20202561,M,Hispanic,18 - 20,Sherwood High School,FT,Olney,MD,20832,N,R,Cybersecurity,12,10,2.4,Y,N,2021,N,Y,TRUE,MCPS,0.8333333333333334,2
20202563,F,Hispanic,18 - 20,Richard Montgomery High School,FT,Rockville,MD,20851,N,R,Education,12,6,1.8,N,N,2021,N,Y,TRUE,MCPS,0.5,6
20202565,F,Black / African Am.,18 - 20,Gaithersburg High School,FT,Montgomery Village,MD,20886,N,G,Education,18,14,3.57,Y,N,2021,N,Y,TRUE,MCPS,0.7777777777777778,4
20202566,M,Foreign,18 - 20,Clarksburg High School,PT,Clarksburg,MD,20871,N,G,Cybersecurity,11,0,0,N,N,2021,N,Y,TRUE,MCPS,0,11
20202567,M,Hispanic,18 - 20,John F. Kennedy High School,PT,Rockville,MD,20853,N,NA,"Health Enhancement, Exercise Science, and
Physical Education",14,4,0.4,N,N,2021,N,Y,TRUE,MCPS,0.2857142857142857,10
20202568,F,Hispanic,18 - 20,Seneca Valley High School,FT,Germantown,MD,20874,N,G,Business,12,6,3,Y,N,2021,N,Y,TRUE,MCPS,0.5,6
20202569,M,White,18 - 20,Poolesville Jr-Sr High School,FT,Poolesville,MD,20837,N,T,Engineering Science,14,6,1.2,Y,N,2021,N,Y,TRUE,MCPS,0.42857142857142855,8
20202570,M,Hispanic,18 - 20,Watkins Mill High School,FT,Montgomery Village,MD,20886,N,R,Building Trade,20,14,2.21,Y,N,2021,N,Y,TRUE,MCPS,0.7,6
20202571,F,Unknown,18 - 20,Northwest HS - Germantown,PT,Boyds,MD,20841,N,G,Undeclared,4,4,4,N,N,2021,N,Y,TRUE,MCPS,1,0
20202572,M,Black / African Am.,18 - 20,Northwest HS - Germantown,PT,Germantown,MD,20874,N,G,Health Sciences,11,0,0,N,N,2021,N,Y,TRUE,MCPS,0,11
20202573,M,Black / African Am.,18 - 20,Bethesda Chevy Chase High Schl,FT,Washington,DC,20002,N,T,Business,15,7,2,N,Y,2021,N,Y,TRUE,MCPS,0.4666666666666667,8
20202576,M,Hispanic,18 - 20,James Hubert Blake High School,FT,Burtonsville,MD,20866,N,T,Hospitality,14,12,2.5,Y,N,2021,N,Y,TRUE,MCPS,0.8571428571428571,2
20202577,F,Hispanic,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20902,N,R,Health Sciences,12,3,4,N,N,2021,N,Y,TRUE,MCPS,0.25,9
20202578,F,Foreign,18 - 20,Watkins Mill High School,FT,Montgomery Village,MD,20886,N,R,Business,14,12,3.75,Y,Y,2021,N,Y,TRUE,MCPS,0.8571428571428571,2
20202581,M,Foreign,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20906,N,T,Science,18,16,3.56,Y,Y,2021,N,Y,TRUE,MCPS,0.8888888888888888,2
20202582,F,Black / African Am.,18 - 20,Wheaton High School,PT,Rockville,MD,20853,N,R,General Studies,1,0,0,N,N,2021,N,Y,TRUE,MCPS,0,1
20202583,M,Black / African Am.,18 - 20,Bethesda Chevy Chase High Schl,FT,Bethesda,MD,20817,N,R,Computer Science,12,6,3,Y,N,2021,N,Y,TRUE,MCPS,0.5,6
20202585,M,Hispanic,18 - 20,Wheaton High School,PT,Silver Spring,MD,20906,N,R,Computer Science,26,26,4,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202587,F,Hispanic,18 - 20,Colonel Zadok Magruder HS,FT,Gaithersburg,MD,20877,N,R,General Studies,13,0,0,N,N,2021,N,Y,TRUE,MCPS,0,13
20202588,F,Hispanic,18 - 20,Clarksburg High School,FT,Germantown,MD,20876,N,T,Health Sciences,15,13,2.92,Y,Y,2021,N,Y,TRUE,MCPS,0.8666666666666667,2
20202589,M,Black / African Am.,18 - 20,Bethesda Chevy Chase High Schl,FT,Silver Spring,MD,20901,N,T,Computer Science,16,9,1.5,Y,N,2021,N,Y,TRUE,MCPS,0.5625,7
20202590,M,Hispanic,18 - 20,Wheaton High School,FT,Rockville,MD,20853,N,NA,General Studies,12,12,3.5,Y,N,2021,N,Y,TRUE,MCPS,1,0
20202591,F,White,18 - 20,Colonel Zadok Magruder HS,PT,Silver Spring,MD,20910,N,T,Health Sciences,7,2,4,N,N,2021,N,Y,TRUE,MCPS,0.2857142857142857,5
20202592,M,Black / African Am.,18 - 20,Montgomery Blair High School,FT,Rockville,MD,20853,N,T,Computer Science,16,12,1.88,Y,N,2021,N,Y,TRUE,MCPS,0.75,4
20202593,M,White,< 18,Thomas Sprigg Wootton High Sch,FT,Potomac,MD,20850,N,R,Science,23,21,4,Y,Y,2021,N,Y,TRUE,MCPS,0.9130434782608695,2
20202596,F,Hispanic,18 - 20,Richard Montgomery High School,PT,Rockville,MD,20851,N,R,Education,8,6,3.5,Y,N,2021,N,Y,TRUE,MCPS,0.75,2
20202600,F,Hispanic,< 18,Gaithersburg High School,FT,Gaithersburg,MD,20877,N,G,"Health Enhancement, Exercise Science, and
Physical Education",12,10,3.3,Y,Y,2021,N,Y,TRUE,MCPS,0.8333333333333334,2
20202602,M,Black / African Am.,18 - 20,Wheaton High School,FT,Silver Spring,MD,20902,N,R,Criminal Justice,16,0,0,N,N,2021,N,Y,TRUE,MCPS,0,16
20202605,F,Black / African Am.,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20906,N,R,General Studies,13,3,0.33,N,N,2021,N,Y,TRUE,MCPS,0.23076923076923078,10
20202608,M,Black / African Am.,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20901,N,R,Engineering Science,15,9,3,Y,N,2021,N,Y,TRUE,MCPS,0.6,6
20202610,M,Black / African Am.,< 18,John F. Kennedy High School,FT,Silver Spring,MD,20906,N,R,Engineering Science,13,9,4,Y,N,2021,N,Y,TRUE,MCPS,0.6923076923076923,4
20202611,M,Black / African Am.,18 - 20,Gaithersburg High School,FT,Gaithersburg,MD,20879,N,G,General Studies,13,6,1.33,Y,N,2021,N,Y,TRUE,MCPS,0.46153846153846156,7
20202613,M,Black / African Am.,18 - 20,Seneca Valley High School,PT,Germantown,MD,20874,N,G,Science,8,3,2,N,N,2021,N,Y,TRUE,MCPS,0.375,5
20202614,M,Multi-Race,18 - 20,Northwest HS - Germantown,FT,Boyds,MD,20841,N,G,General Studies,13,9,2.33,Y,Y,2021,N,Y,TRUE,MCPS,0.6923076923076923,4
20202615,M,Black / African Am.,18 - 20,Springbrook Sr High School,FT,Silver Spring,MD,20905,N,R,General Studies,15,13,3.54,Y,Y,2021,N,Y,TRUE,MCPS,0.8666666666666667,2
20202616,F,Black / African Am.,18 - 20,Gaithersburg High School,FT,Gaithersburg,MD,20877,N,R,General Studies,15,9,3.33,Y,Y,2021,N,Y,TRUE,MCPS,0.6,6
20202618,M,Black / African Am.,18 - 20,Gaithersburg High School,FT,Montgomery Village,MD,20886,N,G,Business,13,10,1,N,N,2021,N,Y,TRUE,MCPS,0.7692307692307693,3
20202619,F,Hispanic,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20906,N,R,Business,22,16,3.75,Y,Y,2021,N,Y,TRUE,MCPS,0.7272727272727273,6
20202620,F,Asian,18 - 20,Albert Einstein HS & MC Art Cn,FT,Rockville,MD,20853,N,R,General Studies,17,15,3.67,Y,N,2021,N,Y,TRUE,MCPS,0.8823529411764706,2
20202621,F,Hispanic,18 - 20,Wheaton High School,FT,Silver Spring,MD,20901,N,R,Science,14,10,3.7,Y,N,2021,N,Y,TRUE,MCPS,0.7142857142857143,4
20202622,F,Black / African Am.,18 - 20,Paint Branch High School,FT,Silver Spring,MD,20904,N,T,Art,18,0,0,N,N,2021,N,Y,TRUE,MCPS,0,18
20202623,F,Hispanic,18 - 20,John F. Kennedy High School,FT,Derwood,MD,20855,N,R,General Studies,12,3,0.5,N,N,2021,N,Y,TRUE,MCPS,0.25,9
20202624,F,Black / African Am.,18 - 20,Paint Branch High School,FT,Burtonsville,MD,20866,N,T,Health Sciences,15,6,2.5,N,N,2021,N,Y,TRUE,MCPS,0.4,9
20202626,F,Asian,< 18,Richard Montgomery High School,PT,Rockville,MD,20853,N,R,Communication,8,3,2,N,N,2021,N,Y,TRUE,MCPS,0.375,5
20202627,M,White,18 - 20,Montgomery Blair High School,PT,Silver Spring,MD,20901,N,R,Business,6,0,0,N,N,2021,N,Y,TRUE,MCPS,0,6
20202628,F,Black / African Am.,18 - 20,Northwest HS - Germantown,FT,Germantown,MD,20874,N,R,Business,38,34,3.4,Y,N,2021,N,Y,TRUE,MCPS,0.8947368421052632,4
20202630,F,Hispanic,18 - 20,Northwest HS - Germantown,FT,Germantown,MD,20874,N,G,International Studies,12,0,0,N,N,2021,N,Y,TRUE,MCPS,0,12
20202631,M,Hispanic,< 18,John F. Kennedy High School,FT,Silver Spring,MD,20906,N,T,General Studies,12,12,2.5,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202632,F,Asian,18 - 20,Northwood High School,FT,Silver Spring,MD,20910,N,G,General Studies,17,17,3,N,Y,2021,N,Y,TRUE,MCPS,1,0
20202637,M,Black / African Am.,18 - 20,Northwood High School,PT,Silver Spring,MD,20902,N,T,Computer Science,11,3,1.2,Y,N,2021,N,Y,TRUE,MCPS,0.2727272727272727,8
20202638,F,Hispanic,18 - 20,Northwest HS - Germantown,FT,Germantown,MD,20874,N,G,General Studies,14,12,3.25,Y,Y,2021,N,Y,TRUE,MCPS,0.8571428571428571,2
20202639,F,White,18 - 20,Albert Einstein HS & MC Art Cn,PT,Silver Spring,MD,20902,N,R,General Studies,4,4,4,N,Y,2021,N,Y,TRUE,MCPS,1,0
20202643,F,White,18 - 20,Clarksburg High School,PT,Germantown,MD,20876,N,G,General Studies,10,0,0,N,N,2021,N,Y,TRUE,MCPS,0,10
20202647,F,Black / African Am.,18 - 20,Seneca Valley High School,PT,Germantown,MD,20874,N,G,Education,7,0,0,N,N,2021,N,Y,TRUE,MCPS,0,7
20202648,F,Hispanic,18 - 20,Northwood High School,FT,Silver Spring,MD,20902,N,R,Business,14,14,2.79,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202649,F,Hispanic,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20903,N,T,Education,12,0,0,N,N,2021,N,Y,TRUE,MCPS,0,12
20202650,M,White,18 - 20,Northwest HS - Germantown,PT,Germantown,MD,20874,N,R,General Studies,11,6,2.33,N,N,2021,N,Y,TRUE,MCPS,0.5454545454545454,5
20202651,F,Asian,18 - 20,Montgomery Blair High School,FT,Takoma Park,MD,20912,N,T,Business,20,0,0,N,N,2021,N,Y,TRUE,MCPS,0,20
20202653,M,White,18 - 20,Richard Montgomery High School,FT,Gaithersburg,MD,20879,N,R,Science,24,24,4,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202655,F,Foreign,18 - 20,Damascus High School,FT,Damascus,MD,20872,N,G,Health Sciences,15,0,0,N,N,2021,N,Y,TRUE,MCPS,0,15
20202656,M,Black / African Am.,18 - 20,Northwood High School,FT,Silver Spring,MD,20910,N,T,General Studies,13,9,3,Y,N,2021,N,Y,TRUE,MCPS,0.6923076923076923,4
20202657,F,Multi-Race,18 - 20,Northwood High School,FT,Silver Spring,MD,20901,N,R,Graphic Design,12,12,4,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202661,F,Black / African Am.,18 - 20,Seneca Valley High School,FT,Germantown,MD,20874,N,G,Criminal Justice,13,9,3.67,Y,Y,2021,N,Y,TRUE,MCPS,0.6923076923076923,4
20202662,M,Asian,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20901,N,R,Science,32,32,3.82,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202663,F,Hispanic,18 - 20,Northwest HS - Germantown,FT,Germantown,MD,20874,N,G,General Studies,13,13,2.69,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202665,F,White,18 - 20,Gaithersburg High School,FT,Gaithersburg,MD,20882,N,G,General Studies,7,3,2,N,N,2021,N,Y,TRUE,MCPS,0.42857142857142855,4
20202667,F,Black / African Am.,18 - 20,Northwest HS - Germantown,PT,Germantown,MD,20874,N,G,Health Sciences,6,3,1,N,N,2021,N,Y,TRUE,MCPS,0.5,3
20202668,M,Black / African Am.,< 18,Richard Montgomery High School,FT,Rockville,MD,20850,N,R,Science,13,10,1.6,Y,N,2021,N,Y,TRUE,MCPS,0.7692307692307693,3
20202670,M,Asian,18 - 20,Springbrook Sr High School,FT,Silver Spring,MD,20904,N,R,"Health Enhancement, Exercise Science, and
Physical Education",13,13,3.23,Y,N,2021,N,Y,TRUE,MCPS,1,0
20202671,F,Asian,18 - 20,Wheaton High School,PT,Silver Spring,MD,20906,N,R,"Health Enhancement, Exercise Science, and
Physical Education",10,6,2.5,Y,N,2021,N,Y,TRUE,MCPS,0.6,4
20202672,M,Black / African Am.,18 - 20,Colonel Zadok Magruder HS,PT,Derwood,MD,20855,N,G,International Studies,9,0,0,N,N,2021,N,Y,TRUE,MCPS,0,9
20202677,F,Asian,18 - 20,Paint Branch High School,FT,Beltsville,MD,20705,N,T,"Health Enhancement, Exercise Science, and
Physical Education",16,16,4,Y,N,2021,N,Y,TRUE,MCPS,1,0
20202680,F,Black / African Am.,18 - 20,Watkins Mill High School,FT,Montgomery Village,MD,20886,N,T,Science,18,10,4,Y,N,2021,N,Y,TRUE,MCPS,0.5555555555555556,8
20202683,F,Hispanic,18 - 20,Albert Einstein HS & MC Art Cn,FT,Silver Spring,MD,20906,N,R,Business,14,12,2.75,Y,Y,2021,N,Y,TRUE,MCPS,0.8571428571428571,2
20202684,M,Hispanic,18 - 20,Colonel Zadok Magruder HS,FT,Gaithersburg,MD,20879,N,R,General Studies,22,22,2.81,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202687,M,Asian,18 - 20,Watkins Mill High School,PT,Montgomery Village,MD,20886,N,G,Cybersecurity,5,0,0,N,N,2021,N,Y,TRUE,MCPS,0,5
20202689,M,Multi-Race,18 - 20,Walter Johnson High School,FT,Rockville,MD,20852,N,R,General Studies,12,12,3.25,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202690,F,Hispanic,18 - 20,Watkins Mill High School,PT,Rockville,MD,20853,N,NA,General Studies,11,6,2,Y,N,2021,N,Y,TRUE,MCPS,0.5454545454545454,5
20202691,M,White,18 - 20,Walter Johnson High School,FT,Clarksburg,MD,20871,N,R,Science,40,37,2.5,N,Y,2021,N,Y,TRUE,MCPS,0.925,3
20202692,M,White,18 - 20,Winston Churchill High School,PT,Germantown,MD,20876,N,G,Computer Science,7,0,0,N,N,2021,N,Y,TRUE,MCPS,0,7
20202693,M,Hispanic,18 - 20,Sherwood High School,PT,Silver Spring,MD,20906,N,R,General Studies,11,6,1.5,Y,N,2021,N,Y,TRUE,MCPS,0.5454545454545454,5
20202694,M,Hispanic,18 - 20,Northwood High School,FT,Silver Spring,MD,20906,N,R,Undeclared,14,6,0.5,N,N,2021,N,Y,TRUE,MCPS,0.42857142857142855,8
20202696,F,Hispanic,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20901,N,R,General Studies,9,0,0,N,N,2021,N,Y,TRUE,MCPS,0,9
20202697,F,Hispanic,18 - 20,Colonel Zadok Magruder HS,FT,Derwood,MD,20855,N,R,General Studies,23,2,0.43,N,N,2021,N,Y,TRUE,MCPS,0.08695652173913043,21
20202699,F,Multi-Race,< 18,Sherwood High School,PT,Sandy Spring,MD,20860,N,R,General Studies,10,0,0,N,N,2021,N,Y,TRUE,MCPS,0,10
20202700,F,Foreign,18 - 20,Walter Johnson High School,FT,Bethesda,MD,20814,N,R,Science,14,10,3.3,Y,N,2021,N,Y,TRUE,MCPS,0.7142857142857143,4
20202701,M,Hispanic,18 - 20,James Hubert Blake High School,PT,Silver Spring,MD,20901,N,T,Business,42,42,4,Y,N,2021,N,Y,TRUE,MCPS,1,0
20202702,M,White,18 - 20,Walt Whitman High School,PT,Rockville,MD,20850,N,R,Business,3,3,3,N,N,2021,N,Y,TRUE,MCPS,1,0
20202703,M,Hispanic,18 - 20,Colonel Zadok Magruder HS,FT,Gaithersburg,MD,20879,N,T,Business,16,16,2.13,N,N,2021,N,Y,TRUE,MCPS,1,0
20202704,F,Asian,18 - 20,Gaithersburg High School,FT,Gaithersburg,MD,20879,N,R,Computer Science,7,3,2,N,N,2021,N,Y,TRUE,MCPS,0.42857142857142855,4
20202706,F,Asian,18 - 20,Richard Montgomery High School,FT,Rockville,MD,20851,N,R,Business,9,9,3.67,N,Y,2021,N,Y,TRUE,MCPS,1,0
20202707,F,Hispanic,< 18,Watkins Mill High School,FT,Montgomery Village,MD,20886,N,T,General Studies,12,10,1.9,Y,Y,2021,N,Y,TRUE,MCPS,0.8333333333333334,2
20202711,F,Black / African Am.,18 - 20,Northwest HS - Germantown,FT,Germantown,MD,20874,N,G,"Health Enhancement, Exercise Science, and
Physical Education",16,16,3.81,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202712,F,Hispanic,18 - 20,Northwest HS - Germantown,FT,Germantown,MD,20874,N,G,International Studies,12,12,2.75,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202715,F,Hispanic,18 - 20,Rockville High School,FT,Rockville,MD,20853,N,R,Health Sciences,15,13,3.15,Y,N,2021,N,Y,TRUE,MCPS,0.8666666666666667,2
20202718,M,Black / African Am.,18 - 20,Paint Branch High School,FT,Silver Spring,MD,20904,N,R,Computer Science,15,6,1.5,N,N,2021,N,Y,TRUE,MCPS,0.4,9
20202719,F,Hispanic,18 - 20,Northwood High School,FT,Silver Spring,MD,20902,N,R,General Studies,13,9,3.33,Y,N,2021,N,Y,TRUE,MCPS,0.6923076923076923,4
20202720,F,Asian,18 - 20,Thomas Sprigg Wootton High Sch,FT,Rockville,MD,20850,N,R,"Health Enhancement, Exercise Science, and
Physical Education",14,14,2.71,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20202725,F,Hispanic,18 - 20,Rockville High School,FT,Rockville,MD,20851,N,R,Business,12,9,1.75,Y,N,2021,N,Y,TRUE,MCPS,0.75,3
20202726,M,Hispanic,18 - 20,Wheaton High School,FT,Rockville,MD,20853,N,NA,Business,15,0,0,N,N,2021,N,Y,TRUE,MCPS,0,15
